detection_datetime,transmitter_id,tagging_project_name,species_common_name,species_scientific_name,animal_sex,receiver_project_name,installation_name,station_name,receiver_name,receiver_deployment_longitude,receiver_deployment_latitude,transmitter_sensor_type,transmitter_type,transmitter_estimated_battery_life,transmitter_deployment_longitude,transmitter_deployment_latitude,transmitter_deployment_datetime
21/11/2022 3:16,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 3:14,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 3:12,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 3:10,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 3:03,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 2:43,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 2:41,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 2:39,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 2:37,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 2:36,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 2:34,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 2:33,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 2:31,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 2:30,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 2:29,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 2:27,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 2:25,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 0:49,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
21/11/2022 0:46,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 9:22,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 9:18,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 5:45,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 5:43,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 5:41,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 5:38,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 5:36,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 3:25,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 3:03,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 3:00,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 1:55,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 1:53,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 1:51,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 1:49,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 1:47,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 1:46,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 1:29,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 1:27,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 1:25,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 1:21,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 1:19,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 0:37,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 0:36,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 0:34,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 0:32,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 0:31,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 0:28,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 0:26,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 0:24,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
20/11/2022 0:14,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
19/11/2022 23:35,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
19/11/2022 23:11,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
19/11/2022 21:00,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
19/11/2022 20:57,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
19/11/2022 20:55,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
18/11/2022 0:27,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
18/11/2022 0:23,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
18/11/2022 0:22,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
17/11/2022 21:36,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
17/11/2022 21:34,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
17/11/2022 21:32,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
17/11/2022 21:19,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
17/11/2022 1:24,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
17/11/2022 1:17,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 6:38,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 6:36,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 6:34,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 6:32,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 6:31,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 6:29,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 6:24,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 6:22,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 5:56,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 5:54,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 4:59,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 4:57,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
13/11/2022 4:55,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,IMOS Coastal Array Queensland,Jewfish site (Hinchinbrook),VR2AR-549816,146.08516,-18.28706,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
